Periodo,Grupo,Producto,Super,Precio
2025-08-01,Alimentos Y Bebidas,"Gaseosa tipo cola (env. no ret.) Pepsi Botella 1,5 lt.",Tienda Inglesa,134.0
2025-08-01,Alimentos Y Bebidas,Gaseosa tipo cola (env. no ret.) Pepsi Botella 2 lt.,Devoto,182.0
2025-08-01,Alimentos Y Bebidas,Gaseosa tipo cola (env. no ret.) Pepsi Botella 2 lt.,Devoto Express,187.0
2025-08-01,Alimentos Y Bebidas,Gaseosa tipo cola (env. no ret.) Pepsi Botella 2 lt.,Disco,182.0
2025-08-01,Alimentos Y Bebidas,Gaseosa tipo cola (env. no ret.) Pepsi Botella 2 lt.,El Clon,195.0
2025-08-01,Alimentos Y Bebidas,Gaseosa tipo cola (env. no ret.) Pepsi Botella 2 lt.,El Dorado,182.0
2025-08-01,Alimentos Y Bebidas,Gaseosa tipo cola (env. no ret.) Pepsi Botella 2 lt.,Frog,182.0
2025-08-01,Alimentos Y Bebidas,Gaseosa tipo cola (env. no ret.) Pepsi Botella 2 lt.,Macro,182.01
2025-08-01,Alimentos Y Bebidas,Gaseosa tipo cola (env. no ret.) Pepsi Botella 2 lt.,Micro Macro,182.01
2025-08-01,Alimentos Y Bebidas,Gaseosa tipo cola (env. no ret.) Pepsi Botella 2 lt.,Red Expres,176.0
2025-08-01,Alimentos Y Bebidas,Gaseosa tipo cola (env. no ret.) Pepsi Botella 2 lt.,Red Market,182.0
2025-08-01,Alimentos Y Bebidas,Gaseosa tipo cola (env. no ret.) Pepsi Botella 2 lt.,Ta - Ta,182.0
2025-08-01,Alimentos Y Bebidas,Gaseosa tipo cola (env. no ret.) Pepsi Botella 2 lt.,Tienda Inglesa,189.0
2025-08-01,Alimentos Y Bebidas,Hamburguesas carne vacun Burgy Paquete 3 unidades,Devoto,35.0
2025-08-01,Alimentos Y Bebidas,Hamburguesas carne vacun Burgy Paquete 3 unidades,Devoto Express,37.0
2025-08-01,Alimentos Y Bebidas,Hamburguesas carne vacun Burgy Paquete 3 unidades,Disco,35.0
2025-08-01,Alimentos Y Bebidas,Hamburguesas carne vacun Burgy Paquete 3 unidades,El Clon,42.0
2025-08-01,Alimentos Y Bebidas,Hamburguesas carne vacun Burgy Paquete 3 unidades,El Dorado,44.0
2025-08-01,Alimentos Y Bebidas,Hamburguesas carne vacun Burgy Paquete 3 unidades,Frog,44.0
2025-08-01,Alimentos Y Bebidas,Hamburguesas carne vacun Burgy Paquete 3 unidades,Red Expres,45.0
2025-08-01,Alimentos Y Bebidas,Hamburguesas carne vacun Burgy Paquete 3 unidades,Red Market,41.0
2025-08-01,Alimentos Y Bebidas,Hamburguesas carne vacun Burgy Paquete 3 unidades,Ta - Ta,43.0
2025-08-01,Alimentos Y Bebidas,Hamburguesas carne vacun Paty Paquete 2 unidades,El Clon,85.0
2025-08-01,Alimentos Y Bebidas,Hamburguesas carne vacun Paty Paquete 2 unidades,El Dorado,53.0
2025-08-01,Alimentos Y Bebidas,Hamburguesas carne vacun Paty Paquete 2 unidades,Red Expres,52.0
2025-08-01,Alimentos Y Bebidas,Hamburguesas carne vacun Paty Paquete 2 unidades,Red Market,50.0
2025-08-01,Alimentos Y Bebidas,Hamburguesas carne vacun Paty Paquete 2 unidades,Tienda Inglesa,95.0
2025-08-01,Alimentos Y Bebidas,Hamburguesas carne vacun Schneck Paquete 2 unidades,Devoto,98.0
2025-08-01,Alimentos Y Bebidas,Hamburguesas carne vacun Schneck Paquete 2 unidades,Devoto Express,98.0
2025-08-01,Alimentos Y Bebidas,Hamburguesas carne vacun Schneck Paquete 2 unidades,Disco,98.0
2025-08-01,Alimentos Y Bebidas,Hamburguesas carne vacun Schneck Paquete 2 unidades,El Clon,99.0
2025-08-01,Alimentos Y Bebidas,Hamburguesas carne vacun Schneck Paquete 2 unidades,El Dorado,98.0
2025-08-01,Alimentos Y Bebidas,Hamburguesas carne vacun Schneck Paquete 2 unidades,Frog,106.0
2025-08-01,Alimentos Y Bebidas,Hamburguesas carne vacun Schneck Paquete 2 unidades,Kinko,112.0
2025-08-01,Alimentos Y Bebidas,Hamburguesas carne vacun Schneck Paquete 2 unidades,Red Expres,99.0
2025-08-01,Alimentos Y Bebidas,Hamburguesas carne vacun Schneck Paquete 2 unidades,Red Market,99.0
2025-08-01,Alimentos Y Bebidas,Hamburguesas carne vacun Schneck Paquete 2 unidades,Ta - Ta,97.0
2025-08-01,Alimentos Y Bebidas,Hamburguesas carne vacun Schneck Paquete 2 unidades,Tienda Inglesa,111.0
2025-08-01,Alimentos Y Bebidas,Harina de maíz Gourmet Paquete 450 grs.,Macro,30.61
2025-08-01,Alimentos Y Bebidas,Harina de maíz Gourmet Paquete 450 grs.,Red Expres,35.0
2025-08-01,Alimentos Y Bebidas,Harina de maíz Gourmet Paquete 450 grs.,Red Market,31.0
2025-08-01,Alimentos Y Bebidas,Harina de maíz Presto Pronta Arcor Paquete 500 grs.,El Dorado,59.0
2025-08-01,Alimentos Y Bebidas,Harina de maíz Presto Pronta Arcor Paquete 500 grs.,Frog,50.0
2025-08-01,Alimentos Y Bebidas,Harina de maíz Presto Pronta Arcor Paquete 500 grs.,Kinko,63.0
2025-08-01,Alimentos Y Bebidas,Harina de maíz Presto Pronta Arcor Paquete 500 grs.,Macro,62.14
2025-08-01,Alimentos Y Bebidas,Harina de maíz Presto Pronta Arcor Paquete 500 grs.,Micro Macro,67.11
2025-08-01,Alimentos Y Bebidas,Harina de maíz Presto Pronta Arcor Paquete 500 grs.,Red Expres,55.0
2025-08-01,Alimentos Y Bebidas,Harina de maíz Presto Pronta Arcor Paquete 500 grs.,Red Market,54.0
2025-08-01,Alimentos Y Bebidas,Harina de maíz Presto Pronta Arcor Paquete 500 grs.,Ta - Ta,60.0
2025-08-01,Alimentos Y Bebidas,Harina de maíz Presto Pronta Arcor Paquete 500 grs.,Tienda Inglesa,69.0
2025-08-01,Alimentos Y Bebidas,Harina de maíz Puritas Paquete 450 grs.,Devoto,45.0
2025-08-01,Alimentos Y Bebidas,Harina de maíz Puritas Paquete 450 grs.,Devoto Express,46.0
2025-08-01,Alimentos Y Bebidas,Harina de maíz Puritas Paquete 450 grs.,Disco,45.0
2025-08-01,Alimentos Y Bebidas,Harina de maíz Puritas Paquete 450 grs.,El Clon,35.0
2025-08-01,Alimentos Y Bebidas,Harina de maíz Puritas Paquete 450 grs.,El Dorado,39.9
2025-08-01,Alimentos Y Bebidas,Harina de maíz Puritas Paquete 450 grs.,Frog,43.0
2025-08-01,Alimentos Y Bebidas,Harina de maíz Puritas Paquete 450 grs.,Macro,39.88
2025-08-01,Alimentos Y Bebidas,Harina de maíz Puritas Paquete 450 grs.,Micro Macro,43.07
2025-08-01,Alimentos Y Bebidas,Harina de maíz Puritas Paquete 450 grs.,Red Expres,42.0
2025-08-01,Alimentos Y Bebidas,Harina de maíz Puritas Paquete 450 grs.,Red Market,38.9
2025-08-01,Alimentos Y Bebidas,Harina de maíz Puritas Paquete 450 grs.,Ta - Ta,42.0
2025-08-01,Alimentos Y Bebidas,Harina de maíz Puritas Paquete 450 grs.,Tienda Inglesa,47.0
2025-08-01,Alimentos Y Bebidas,Harina trigo común 000 Cañuelas Paquete 1 kg.,Devoto,55.0
2025-08-01,Alimentos Y Bebidas,Harina trigo común 000 Cañuelas Paquete 1 kg.,Devoto Express,57.0
2025-08-01,Alimentos Y Bebidas,Harina trigo común 000 Cañuelas Paquete 1 kg.,Disco,55.0
2025-08-01,Alimentos Y Bebidas,Harina trigo común 000 Cañuelas Paquete 1 kg.,El Dorado,41.0
2025-08-01,Alimentos Y Bebidas,Harina trigo común 000 Cañuelas Paquete 1 kg.,Farmashop,53.0
2025-08-01,Alimentos Y Bebidas,Harina trigo común 000 Cañuelas Paquete 1 kg.,Kinko,59.0
2025-08-01,Alimentos Y Bebidas,Harina trigo común 000 Cañuelas Paquete 1 kg.,Red Expres,45.0
2025-08-01,Alimentos Y Bebidas,Harina trigo común 000 Cañuelas Paquete 1 kg.,Red Market,48.0
2025-08-01,Alimentos Y Bebidas,Harina trigo común 000 Cañuelas Paquete 1 kg.,Ta - Ta,54.0
2025-08-01,Alimentos Y Bebidas,Harina trigo común 000 Cañuelas Paquete 1 kg.,Tienda Inglesa,57.0
2025-08-01,Alimentos Y Bebidas,Harina trigo común 000 Cololó Paquete 1 kg.,El Dorado,47.0
2025-08-01,Alimentos Y Bebidas,Harina trigo común 000 Cololó Paquete 1 kg.,Red Expres,44.0
2025-08-01,Alimentos Y Bebidas,Harina trigo común 0000 Cañuelas Paquete 1 kg.,Devoto,49.0
2025-08-01,Alimentos Y Bebidas,Harina trigo común 0000 Cañuelas Paquete 1 kg.,Devoto Express,63.0
2025-08-01,Alimentos Y Bebidas,Harina trigo común 0000 Cañuelas Paquete 1 kg.,Disco,49.0
2025-08-01,Alimentos Y Bebidas,Harina trigo común 0000 Cañuelas Paquete 1 kg.,El Clon,58.0
2025-08-01,Alimentos Y Bebidas,Harina trigo común 0000 Cañuelas Paquete 1 kg.,El Dorado,63.0
2025-08-01,Alimentos Y Bebidas,Harina trigo común 0000 Cañuelas Paquete 1 kg.,Farmashop,64.0
2025-08-01,Alimentos Y Bebidas,Harina trigo común 0000 Cañuelas Paquete 1 kg.,Kinko,65.0
2025-08-01,Alimentos Y Bebidas,Harina trigo común 0000 Cañuelas Paquete 1 kg.,Macro,53.04
2025-08-01,Alimentos Y Bebidas,Harina trigo común 0000 Cañuelas Paquete 1 kg.,Micro Macro,57.29
2025-08-01,Alimentos Y Bebidas,Harina trigo común 0000 Cañuelas Paquete 1 kg.,Red Expres,49.0
2025-08-01,Alimentos Y Bebidas,Harina trigo común 0000 Cañuelas Paquete 1 kg.,Red Market,57.0
2025-08-01,Alimentos Y Bebidas,Harina trigo común 0000 Cañuelas Paquete 1 kg.,Ta - Ta,62.0
2025-08-01,Alimentos Y Bebidas,Harina trigo común 0000 Cañuelas Paquete 1 kg.,Tienda Inglesa,70.0
2025-08-01,Alimentos Y Bebidas,Harina trigo común 0000 Cololó Paquete 1 kg.,Devoto,55.0
2025-08-01,Alimentos Y Bebidas,Harina trigo común 0000 Cololó Paquete 1 kg.,Devoto Express,55.0
2025-08-01,Alimentos Y Bebidas,Harina trigo común 0000 Cololó Paquete 1 kg.,Disco,55.0
2025-08-01,Alimentos Y Bebidas,Harina trigo común 0000 Cololó Paquete 1 kg.,El Dorado,54.9
2025-08-01,Alimentos Y Bebidas,Harina trigo común 0000 Cololó Paquete 1 kg.,Macro,59.52
2025-08-01,Alimentos Y Bebidas,Harina trigo común 0000 Cololó Paquete 1 kg.,Micro Macro,64.28
2025-08-01,Alimentos Y Bebidas,Harina trigo común 0000 Cololó Paquete 1 kg.,Red Expres,56.0
2025-08-01,Alimentos Y Bebidas,Harina trigo común 0000 Cololó Paquete 1 kg.,Ta - Ta,68.0
2025-08-01,Alimentos Y Bebidas,Harina trigo común 0000 Marca Propia Paquete 1 kg.,Devoto,59.0
2025-08-01,Alimentos Y Bebidas,Harina trigo común 0000 Marca Propia Paquete 1 kg.,Devoto Express,59.0
2025-08-01,Alimentos Y Bebidas,Harina trigo común 0000 Marca Propia Paquete 1 kg.,Disco,59.0
2025-08-01,Alimentos Y Bebidas,Harina trigo común 0000 Marca Propia Paquete 1 kg.,El Dorado,49.9
2025-08-01,Alimentos Y Bebidas,Harina trigo común 0000 Marca Propia Paquete 1 kg.,Ta - Ta,63.0
2025-08-01,Alimentos Y Bebidas,Harina trigo común 0000 Marca Propia Paquete 1 kg.,Tienda Inglesa,49.0
2025-08-01,Alimentos Y Bebidas,Harina trigo común 0000 Primor Paquete 1 kg.,Disco,53.0
2025-08-01,Alimentos Y Bebidas,Harina trigo común 0000 Primor Paquete 1 kg.,El Dorado,57.0
2025-08-01,Alimentos Y Bebidas,Harina trigo común 0000 Primor Paquete 1 kg.,Macro,53.61
2025-08-01,Alimentos Y Bebidas,Harina trigo común 0000 Primor Paquete 1 kg.,Red Expres,56.0
2025-08-01,Alimentos Y Bebidas,Harina trigo común 0000 Primor Paquete 1 kg.,Red Market,49.5
2025-08-01,Alimentos Y Bebidas,Harina trigo común 0000 Primor Paquete 1 kg.,Tienda Inglesa,62.0
2025-08-01,Alimentos Y Bebidas,Helado familiar Conaprole Envase 1lt.,Devoto,285.0
2025-08-01,Alimentos Y Bebidas,Helado familiar Conaprole Envase 1lt.,Devoto Express,299.0
2025-08-01,Alimentos Y Bebidas,Helado familiar Conaprole Envase 1lt.,Disco,285.0
2025-08-01,Alimentos Y Bebidas,Helado familiar Conaprole Envase 1lt.,El Clon,299.0
2025-08-01,Alimentos Y Bebidas,Helado familiar Conaprole Envase 1lt.,El Dorado,289.9
2025-08-01,Alimentos Y Bebidas,Helado familiar Conaprole Envase 1lt.,Frog,292.0
2025-08-01,Alimentos Y Bebidas,Helado familiar Conaprole Envase 1lt.,Kinko,295.0
2025-08-01,Alimentos Y Bebidas,Helado familiar Conaprole Envase 1lt.,Macro,285.94
2025-08-01,Alimentos Y Bebidas,Helado familiar Conaprole Envase 1lt.,Micro Macro,308.82
2025-08-01,Alimentos Y Bebidas,Helado familiar Conaprole Envase 1lt.,Red Expres,299.0
2025-08-01,Alimentos Y Bebidas,Helado familiar Conaprole Envase 1lt.,Red Market,285.25
2025-08-01,Alimentos Y Bebidas,Helado familiar Conaprole Envase 1lt.,Ta - Ta,286.0
2025-08-01,Alimentos Y Bebidas,Helado familiar Conaprole Envase 1lt.,Tienda Inglesa,296.0
2025-08-01,Alimentos Y Bebidas,Helado familiar Crufi Envase 1lt.,Devoto,310.0
2025-08-01,Alimentos Y Bebidas,Helado familiar Crufi Envase 1lt.,Devoto Express,310.0
2025-08-01,Alimentos Y Bebidas,Helado familiar Crufi Envase 1lt.,Disco,310.0
2025-08-01,Alimentos Y Bebidas,Helado familiar Crufi Envase 1lt.,El Clon,279.0
2025-08-01,Alimentos Y Bebidas,Helado familiar Crufi Envase 1lt.,Frog,245.0
2025-08-01,Alimentos Y Bebidas,Helado familiar Crufi Envase 1lt.,Macro,282.86
2025-08-01,Alimentos Y Bebidas,Helado familiar Crufi Envase 1lt.,Micro Macro,305.49
2025-08-01,Alimentos Y Bebidas,Helado familiar Crufi Envase 1lt.,Red Expres,295.0
2025-08-01,Alimentos Y Bebidas,Helado familiar Crufi Envase 1lt.,Red Market,245.0
2025-08-01,Alimentos Y Bebidas,Helado familiar Crufi Envase 1lt.,Ta - Ta,313.0
2025-08-01,Alimentos Y Bebidas,Helado familiar Crufi Envase 1lt.,Tienda Inglesa,319.0
2025-08-01,Alimentos Y Bebidas,Huevos colorados El Jefe Envase 1/2 docena,Devoto,113.0
2025-08-01,Alimentos Y Bebidas,Huevos colorados El Jefe Envase 1/2 docena,Devoto Express,116.0
2025-08-01,Alimentos Y Bebidas,Huevos colorados El Jefe Envase 1/2 docena,Disco,113.0
2025-08-01,Alimentos Y Bebidas,Huevos colorados El Jefe Envase 1/2 docena,Macro,121.26
2025-08-01,Alimentos Y Bebidas,Huevos colorados El Jefe Envase 1/2 docena,Micro Macro,130.96
2025-08-01,Alimentos Y Bebidas,Huevos colorados Prodhin Envase 1/2 docena,Devoto,99.0
2025-08-01,Alimentos Y Bebidas,Huevos colorados Prodhin Envase 1/2 docena,Devoto Express,99.0
2025-08-01,Alimentos Y Bebidas,Huevos colorados Prodhin Envase 1/2 docena,Disco,99.0
2025-08-01,Alimentos Y Bebidas,Huevos colorados Prodhin Envase 1/2 docena,El Dorado,119.0
2025-08-01,Alimentos Y Bebidas,Huevos colorados Prodhin Envase 1/2 docena,Red Expres,117.0
2025-08-01,Alimentos Y Bebidas,Huevos colorados Prodhin Envase 1/2 docena,Ta - Ta,120.0
2025-08-01,Alimentos Y Bebidas,Huevos colorados Super huevo Envase 1/2 docena,El Dorado,124.0
2025-08-01,Alimentos Y Bebidas,Huevos colorados Super huevo Envase 1/2 docena,Frog,115.0
2025-08-01,Alimentos Y Bebidas,Huevos colorados Super huevo Envase 1/2 docena,Macro,121.26
2025-08-01,Alimentos Y Bebidas,Huevos colorados Super huevo Envase 1/2 docena,Micro Macro,130.96
2025-08-01,Alimentos Y Bebidas,Huevos colorados Super huevo Envase 1/2 docena,Red Expres,118.0
2025-08-01,Alimentos Y Bebidas,Huevos colorados Super huevo Envase 1/2 docena,Red Market,101.95
2025-08-01,Alimentos Y Bebidas,Huevos colorados Super huevo Envase 1/2 docena,Ta - Ta,122.0
2025-08-01,Alimentos Y Bebidas,Huevos colorados Super huevo Envase 1/2 docena,Tienda Inglesa,128.0
2025-08-01,Alimentos Y Bebidas,Jamón cocido no artesanal Cattivelli 1 kg.,Macro,745.64
2025-08-01,Alimentos Y Bebidas,Jamón cocido no artesanal Cattivelli 1 kg.,Tienda Inglesa,760.0
2025-08-01,Alimentos Y Bebidas,Jamón cocido no artesanal Ottonello 1 kg.,Devoto,690.0
2025-08-01,Alimentos Y Bebidas,Jamón cocido no artesanal Ottonello 1 kg.,Devoto Express,690.0
2025-08-01,Alimentos Y Bebidas,Jamón cocido no artesanal Ottonello 1 kg.,Disco,690.0
2025-08-01,Alimentos Y Bebidas,Jamón cocido no artesanal Ottonello 1 kg.,Ta - Ta,680.0
2025-08-01,Alimentos Y Bebidas,Jamón cocido no artesanal Ottonello 1 kg.,Tienda Inglesa,740.0
2025-08-01,Alimentos Y Bebidas,Leonesa Ottonello 1 kg.,Ta - Ta,460.0
2025-08-01,Alimentos Y Bebidas,Leonesa Schneck 1 kg.,Devoto,690.0
2025-08-01,Alimentos Y Bebidas,Leonesa Schneck 1 kg.,Devoto Express,690.0
2025-08-01,Alimentos Y Bebidas,Leonesa Schneck 1 kg.,Disco,690.0
2025-08-01,Alimentos Y Bebidas,Leonesa Schneck 1 kg.,Macro,617.8
2025-08-01,Alimentos Y Bebidas,Leonesa Schneck 1 kg.,Micro Macro,667.22
2025-08-01,Alimentos Y Bebidas,Leonesa Schneck 1 kg.,Red Market,620.0
2025-08-01,Alimentos Y Bebidas,Leonesa Schneck 1 kg.,Ta - Ta,690.0
2025-08-01,Alimentos Y Bebidas,Leonesa Schneck 1 kg.,Tienda Inglesa,750.0
2025-08-01,Alimentos Y Bebidas,Manteca Calcar Envase 200 grs.,Red Expres,72.0
2025-08-01,Alimentos Y Bebidas,Manteca Calcar Envase 200 grs.,Red Market,77.0
2025-08-01,Alimentos Y Bebidas,Manteca Conaprole sin sal Envase 200 grs.,Devoto,102.0
2025-08-01,Alimentos Y Bebidas,Manteca Conaprole sin sal Envase 200 grs.,Devoto Express,102.0
2025-08-01,Alimentos Y Bebidas,Manteca Conaprole sin sal Envase 200 grs.,Disco,102.0
2025-08-01,Alimentos Y Bebidas,Manteca Conaprole sin sal Envase 200 grs.,El Clon,115.0
2025-08-01,Alimentos Y Bebidas,Manteca Conaprole sin sal Envase 200 grs.,El Dorado,103.0
2025-08-01,Alimentos Y Bebidas,Manteca Conaprole sin sal Envase 200 grs.,Farmashop,122.0
2025-08-01,Alimentos Y Bebidas,Manteca Conaprole sin sal Envase 200 grs.,Macro,105.06
2025-08-01,Alimentos Y Bebidas,Manteca Conaprole sin sal Envase 200 grs.,Micro Macro,113.47
2025-08-01,Alimentos Y Bebidas,Manteca Conaprole sin sal Envase 200 grs.,Red Expres,94.0
2025-08-01,Alimentos Y Bebidas,Manteca Conaprole sin sal Envase 200 grs.,Red Market,95.0
2025-08-01,Alimentos Y Bebidas,Manteca Conaprole sin sal Envase 200 grs.,Ta - Ta,109.0
2025-08-01,Alimentos Y Bebidas,Manteca Conaprole sin sal Envase 200 grs.,Tienda Inglesa,103.0
2025-08-01,Alimentos Y Bebidas,Manteca Kasdorf Envase 200 grs.,El Clon,105.0
2025-08-01,Alimentos Y Bebidas,Manteca Kasdorf Envase 200 grs.,El Dorado,99.9
2025-08-01,Alimentos Y Bebidas,Manteca Kasdorf Envase 200 grs.,Frog,94.0
2025-08-01,Alimentos Y Bebidas,Manteca Kasdorf Envase 200 grs.,Kinko,114.0
2025-08-01,Alimentos Y Bebidas,Manteca Kasdorf Envase 200 grs.,Red Expres,103.0
2025-08-01,Alimentos Y Bebidas,Manteca Kasdorf Envase 200 grs.,Red Market,105.0
2025-08-01,Alimentos Y Bebidas,Margarina Adorita Envase 250 grs.,Devoto,49.0
2025-08-01,Alimentos Y Bebidas,Margarina Adorita Envase 250 grs.,Devoto Express,50.0
2025-08-01,Alimentos Y Bebidas,Margarina Adorita Envase 250 grs.,Disco,49.0
2025-08-01,Alimentos Y Bebidas,Margarina Adorita Envase 250 grs.,El Clon,52.0
2025-08-01,Alimentos Y Bebidas,Margarina Adorita Envase 250 grs.,El Dorado,59.9
2025-08-01,Alimentos Y Bebidas,Margarina Adorita Envase 250 grs.,Macro,51.3
2025-08-01,Alimentos Y Bebidas,Margarina Adorita Envase 250 grs.,Micro Macro,55.41
2025-08-01,Alimentos Y Bebidas,Margarina Adorita Envase 250 grs.,Red Expres,55.0
2025-08-01,Alimentos Y Bebidas,Margarina Adorita Envase 250 grs.,Red Market,56.5
2025-08-01,Alimentos Y Bebidas,Margarina Adorita Envase 250 grs.,Ta - Ta,54.0
2025-08-01,Alimentos Y Bebidas,Margarina Adorita Envase 250 grs.,Tienda Inglesa,60.0
2025-08-01,Alimentos Y Bebidas,Margarina Doriana nueva Envase 250 grs.,Red Expres,75.0
2025-08-01,Alimentos Y Bebidas,Margarina Doriana nueva Envase 250 grs.,Red Market,93.0
2025-08-01,Alimentos Y Bebidas,Margarina Doriana nueva Envase 250 grs.,Tienda Inglesa,82.0
2025-08-01,Alimentos Y Bebidas,Margarina Qualy Envase 250 grs.,Devoto,61.0
2025-08-01,Alimentos Y Bebidas,Margarina Qualy Envase 250 grs.,Devoto Express,63.0
2025-08-01,Alimentos Y Bebidas,Margarina Qualy Envase 250 grs.,Disco,61.0
2025-08-01,Alimentos Y Bebidas,Margarina Qualy Envase 250 grs.,Macro,52.99
2025-08-01,Alimentos Y Bebidas,Margarina Qualy Envase 250 grs.,Micro Macro,57.22
2025-08-01,Alimentos Y Bebidas,Margarina Qualy Envase 250 grs.,Red Expres,62.0
2025-08-01,Alimentos Y Bebidas,Margarina Qualy Envase 250 grs.,Red Market,52.5
2025-08-01,Alimentos Y Bebidas,Margarina Qualy Envase 250 grs.,Ta - Ta,62.0
2025-08-01,Alimentos Y Bebidas,Margarina Qualy Envase 250 grs.,Tienda Inglesa,65.0
2025-08-01,Alimentos Y Bebidas,Mayonesa común Hellmans Envase 500 grs.,Devoto,138.0
2025-08-01,Alimentos Y Bebidas,Mayonesa común Hellmans Envase 500 grs.,Devoto Express,145.0
2025-08-01,Alimentos Y Bebidas,Mayonesa común Hellmans Envase 500 grs.,Disco,138.0
2025-08-01,Alimentos Y Bebidas,Mayonesa común Hellmans Envase 500 grs.,El Clon,125.0
2025-08-01,Alimentos Y Bebidas,Mayonesa común Hellmans Envase 500 grs.,El Dorado,115.0
2025-08-01,Alimentos Y Bebidas,Mayonesa común Hellmans Envase 500 grs.,Macro,112.01
2025-08-01,Alimentos Y Bebidas,Mayonesa común Hellmans Envase 500 grs.,Micro Macro,116.49
2025-08-01,Alimentos Y Bebidas,Mayonesa común Hellmans Envase 500 grs.,Red Expres,129.0
2025-08-01,Alimentos Y Bebidas,Mayonesa común Hellmans Envase 500 grs.,Red Market,112.0
2025-08-01,Alimentos Y Bebidas,Mayonesa común Hellmans Envase 500 grs.,Ta - Ta,139.0
2025-08-01,Alimentos Y Bebidas,Mayonesa común Hellmans Envase 500 grs.,Tienda Inglesa,139.5
2025-08-01,Alimentos Y Bebidas,Mayonesa común Uruguay Envase 500 grs.,Devoto,109.0
2025-08-01,Alimentos Y Bebidas,Mayonesa común Uruguay Envase 500 grs.,Devoto Express,114.0
2025-08-01,Alimentos Y Bebidas,Mayonesa común Uruguay Envase 500 grs.,Disco,109.0
2025-08-01,Alimentos Y Bebidas,Mayonesa común Uruguay Envase 500 grs.,El Clon,82.0
2025-08-01,Alimentos Y Bebidas,Mayonesa común Uruguay Envase 500 grs.,El Dorado,99.9
2025-08-01,Alimentos Y Bebidas,Mayonesa común Uruguay Envase 500 grs.,Frog,96.0
2025-08-01,Alimentos Y Bebidas,Mayonesa común Uruguay Envase 500 grs.,Kinko,120.0
2025-08-01,Alimentos Y Bebidas,Mayonesa común Uruguay Envase 500 grs.,Macro,102.07
2025-08-01,Alimentos Y Bebidas,Mayonesa común Uruguay Envase 500 grs.,Micro Macro,106.15
2025-08-01,Alimentos Y Bebidas,Mayonesa común Uruguay Envase 500 grs.,Red Expres,96.0
2025-08-01,Alimentos Y Bebidas,Mayonesa común Uruguay Envase 500 grs.,Red Market,95.0
2025-08-01,Alimentos Y Bebidas,Mayonesa común Uruguay Envase 500 grs.,Ta - Ta,97.0
2025-08-01,Alimentos Y Bebidas,Mayonesa común Uruguay Envase 500 grs.,Tienda Inglesa,119.0
2025-08-01,Alimentos Y Bebidas,Mermelada de durazno El Hogar Envase 500 grs.,El Dorado,89.0
2025-08-01,Alimentos Y Bebidas,Mermelada de durazno El Hogar Envase 500 grs.,Red Expres,69.0
2025-08-01,Alimentos Y Bebidas,Mermelada de durazno El Hogar Envase 500 grs.,Red Market,95.0
2025-08-01,Alimentos Y Bebidas,Mermelada de durazno Los Nietitos Envase 500 grs.,Devoto,126.0
2025-08-01,Alimentos Y Bebidas,Mermelada de durazno Los Nietitos Envase 500 grs.,Devoto Express,131.0
2025-08-01,Alimentos Y Bebidas,Mermelada de durazno Los Nietitos Envase 500 grs.,Disco,126.0
2025-08-01,Alimentos Y Bebidas,Mermelada de durazno Los Nietitos Envase 500 grs.,El Clon,125.0
2025-08-01,Alimentos Y Bebidas,Mermelada de durazno Los Nietitos Envase 500 grs.,El Dorado,127.0
2025-08-01,Alimentos Y Bebidas,Mermelada de durazno Los Nietitos Envase 500 grs.,Frog,126.0
2025-08-01,Alimentos Y Bebidas,Mermelada de durazno Los Nietitos Envase 500 grs.,Kinko,135.0
2025-08-01,Alimentos Y Bebidas,Mermelada de durazno Los Nietitos Envase 500 grs.,Macro,120.99
2025-08-01,Alimentos Y Bebidas,Mermelada de durazno Los Nietitos Envase 500 grs.,Micro Macro,130.66
2025-08-01,Alimentos Y Bebidas,Mermelada de durazno Los Nietitos Envase 500 grs.,Red Expres,125.0
2025-08-01,Alimentos Y Bebidas,Mermelada de durazno Los Nietitos Envase 500 grs.,Red Market,128.5
2025-08-01,Alimentos Y Bebidas,Mermelada de durazno Los Nietitos Envase 500 grs.,Ta - Ta,126.0
2025-08-01,Alimentos Y Bebidas,Mermelada de durazno Los Nietitos Envase 500 grs.,Tienda Inglesa,126.0
