Periodo;Grupo;Producto;Super;Precio;tipo_producto;marca;presentacion;tipo_envoltorio;presentacion_valor;presentacion_unidad;nombre_comercial;canasta_producto;canasta_cantidad
2025-10-01;Cuidado Personal;Repelente aerosol Off! Family Aerosol, 170cm3;El Clon;299.0;Repelente de mosquitos;Off;Envase 170 cm3;Envase;170.0;CC;Repelente de mosquitos aerosol Family;;
2025-10-01;Cuidado Personal;Repelente aerosol Off! Family Aerosol, 170cm3;El Dorado;299.0;Repelente de mosquitos;Off;Envase 170 cm3;Envase;170.0;CC;Repelente de mosquitos aerosol Family;;
2025-10-01;Cuidado Personal;Repelente aerosol Off! Family Aerosol, 170cm3;FarmaGlobal;445.5;Repelente de mosquitos;Off;Envase 170 cm3;Envase;170.0;CC;Repelente de mosquitos aerosol Family;;
2025-10-01;Cuidado Personal;Repelente aerosol Off! Family Aerosol, 170cm3;Farmashop;420.0;Repelente de mosquitos;Off;Envase 170 cm3;Envase;170.0;CC;Repelente de mosquitos aerosol Family;;
2025-10-01;Cuidado Personal;Repelente aerosol Off! Family Aerosol, 170cm3;Macro;341.22;Repelente de mosquitos;Off;Envase 170 cm3;Envase;170.0;CC;Repelente de mosquitos aerosol Family;;
2025-10-01;Cuidado Personal;Repelente aerosol Off! Family Aerosol, 170cm3;Micro Macro;368.52;Repelente de mosquitos;Off;Envase 170 cm3;Envase;170.0;CC;Repelente de mosquitos aerosol Family;;
2025-10-01;Cuidado Personal;Repelente aerosol Off! Family Aerosol, 170cm3;Pigalle;399.0;Repelente de mosquitos;Off;Envase 170 cm3;Envase;170.0;CC;Repelente de mosquitos aerosol Family;;
2025-10-01;Cuidado Personal;Repelente aerosol Off! Family Aerosol, 170cm3;Red Expres;338.0;Repelente de mosquitos;Off;Envase 170 cm3;Envase;170.0;CC;Repelente de mosquitos aerosol Family;;
2025-10-01;Cuidado Personal;Repelente aerosol Off! Family Aerosol, 170cm3;Red Market;367.0;Repelente de mosquitos;Off;Envase 170 cm3;Envase;170.0;CC;Repelente de mosquitos aerosol Family;;
2025-10-01;Cuidado Personal;Repelente aerosol Off! Family Aerosol, 170cm3;San Roque;400.0;Repelente de mosquitos;Off;Envase 170 cm3;Envase;170.0;CC;Repelente de mosquitos aerosol Family;;
2025-10-01;Cuidado Personal;Repelente aerosol Off! Family Aerosol, 170cm3;Ta - Ta;362.0;Repelente de mosquitos;Off;Envase 170 cm3;Envase;170.0;CC;Repelente de mosquitos aerosol Family;;
2025-10-01;Cuidado Personal;Repelente aerosol Off! Family Aerosol, 170cm3;Tienda Inglesa;364.0;Repelente de mosquitos;Off;Envase 170 cm3;Envase;170.0;CC;Repelente de mosquitos aerosol Family;;
2025-10-01;Cuidado Personal;Repelente aerosol Off! Larga Duración, 170 cm3;Devoto;464.0;Repelente de mosquitos;Off;Envase 170 cm3;Envase;170.0;CC;Repelente de mosquitos aerosol Larga Duracion;;
2025-10-01;Cuidado Personal;Repelente aerosol Off! Larga Duración, 170 cm3;Disco;464.0;Repelente de mosquitos;Off;Envase 170 cm3;Envase;170.0;CC;Repelente de mosquitos aerosol Larga Duracion;;
2025-10-01;Cuidado Personal;Repelente aerosol Off! Larga Duración, 170 cm3;El Dorado;479.0;Repelente de mosquitos;Off;Envase 170 cm3;Envase;170.0;CC;Repelente de mosquitos aerosol Larga Duracion;;
2025-10-01;Cuidado Personal;Repelente aerosol Off! Larga Duración, 170 cm3;Macro;446.29;Repelente de mosquitos;Off;Envase 170 cm3;Envase;170.0;CC;Repelente de mosquitos aerosol Larga Duracion;;
2025-10-01;Cuidado Personal;Repelente aerosol Off! Larga Duración, 170 cm3;Micro Macro;482.0;Repelente de mosquitos;Off;Envase 170 cm3;Envase;170.0;CC;Repelente de mosquitos aerosol Larga Duracion;;
2025-10-01;Cuidado Personal;Repelente aerosol Off! Larga Duración, 170 cm3;Red Expres;453.0;Repelente de mosquitos;Off;Envase 170 cm3;Envase;170.0;CC;Repelente de mosquitos aerosol Larga Duracion;;
2025-10-01;Cuidado Personal;Repelente aerosol Off! Larga Duración, 170 cm3;Red Market;475.0;Repelente de mosquitos;Off;Envase 170 cm3;Envase;170.0;CC;Repelente de mosquitos aerosol Larga Duracion;;
2025-10-01;Cuidado Personal;Repelente aerosol Off! Larga Duración, 170 cm3;Tienda Inglesa;480.0;Repelente de mosquitos;Off;Envase 170 cm3;Envase;170.0;CC;Repelente de mosquitos aerosol Larga Duracion;;
2025-10-01;Cuidado Personal;Repelente crema Júpiter, 80 grs.;El Clon;145.0;Repelente de mosquitos;Júpiter;Envase 80 grs.;Envase;80.0;CC;Repelente de mosquitos crema;;
2025-10-01;Cuidado Personal;Repelente crema Júpiter, 80 grs.;FarmaGlobal;161.48;Repelente de mosquitos;Júpiter;Envase 80 grs.;Envase;80.0;CC;Repelente de mosquitos crema;;
2025-10-01;Cuidado Personal;Repelente crema Júpiter, 80 grs.;Farmashop;208.0;Repelente de mosquitos;Júpiter;Envase 80 grs.;Envase;80.0;CC;Repelente de mosquitos crema;;
2025-10-01;Cuidado Personal;Repelente crema Júpiter, 80 grs.;Red Expres;98.0;Repelente de mosquitos;Júpiter;Envase 80 grs.;Envase;80.0;CC;Repelente de mosquitos crema;;
2025-10-01;Cuidado Personal;Repelente crema Júpiter, 80 grs.;Red Market;135.0;Repelente de mosquitos;Júpiter;Envase 80 grs.;Envase;80.0;CC;Repelente de mosquitos crema;;
2025-10-01;Cuidado Personal;Repelente crema Off! Family, 200 grs.;Red Market;459.0;Repelente de mosquitos;Off;Envase 200 grs.;Envase;200.0;CC;Repelente de mosquitos crema Family;;
2025-10-01;Cuidado Personal;Repelente crema Off! Kids, 90grs.;Devoto;417.0;Repelente de mosquitos;Off;Envase 90 grs.;Envase;90.0;CC;Repelente de mosquitos crema Kids;;
2025-10-01;Cuidado Personal;Repelente crema Off! Kids, 90grs.;Devoto Express;434.0;Repelente de mosquitos;Off;Envase 90 grs.;Envase;90.0;CC;Repelente de mosquitos crema Kids;;
2025-10-01;Cuidado Personal;Repelente crema Off! Kids, 90grs.;Disco;417.0;Repelente de mosquitos;Off;Envase 90 grs.;Envase;90.0;CC;Repelente de mosquitos crema Kids;;
2025-10-01;Cuidado Personal;Repelente crema Off! Kids, 90grs.;El Clon;415.0;Repelente de mosquitos;Off;Envase 90 grs.;Envase;90.0;CC;Repelente de mosquitos crema Kids;;
2025-10-01;Cuidado Personal;Repelente crema Off! Kids, 90grs.;El Dorado;429.0;Repelente de mosquitos;Off;Envase 90 grs.;Envase;90.0;CC;Repelente de mosquitos crema Kids;;
2025-10-01;Cuidado Personal;Repelente crema Off! Kids, 90grs.;Red Expres;368.0;Repelente de mosquitos;Off;Envase 90 grs.;Envase;90.0;CC;Repelente de mosquitos crema Kids;;
2025-10-01;Cuidado Personal;Repelente crema Off! Kids, 90grs.;Red Market;362.0;Repelente de mosquitos;Off;Envase 90 grs.;Envase;90.0;CC;Repelente de mosquitos crema Kids;;
2025-10-01;Cuidado Personal;Repelente crema Off! Kids, 90grs.;Ta - Ta;447.0;Repelente de mosquitos;Off;Envase 90 grs.;Envase;90.0;CC;Repelente de mosquitos crema Kids;;
2025-10-01;Cuidado Personal;Repelente crema Off! Kids, 90grs.;Tienda Inglesa;445.0;Repelente de mosquitos;Off;Envase 90 grs.;Envase;90.0;CC;Repelente de mosquitos crema Kids;;
2025-10-01;Cuidado Personal;Talco J&J Regular, 200 grs.;Devoto;439.0;Talco;Johnson & Johnson;Envase 200 grs.;Envase;200.0;GR;Talco Regular;;
2025-10-01;Cuidado Personal;Talco J&J Regular, 200 grs.;Devoto Express;439.0;Talco;Johnson & Johnson;Envase 200 grs.;Envase;200.0;GR;Talco Regular;;
2025-10-01;Cuidado Personal;Talco J&J Regular, 200 grs.;Disco;439.0;Talco;Johnson & Johnson;Envase 200 grs.;Envase;200.0;GR;Talco Regular;;
2025-10-01;Cuidado Personal;Talco J&J Regular, 200 grs.;El Dorado;439.0;Talco;Johnson & Johnson;Envase 200 grs.;Envase;200.0;GR;Talco Regular;;
2025-10-01;Cuidado Personal;Talco J&J Regular, 200 grs.;Frog;399.0;Talco;Johnson & Johnson;Envase 200 grs.;Envase;200.0;GR;Talco Regular;;
2025-10-01;Cuidado Personal;Talco J&J Regular, 200 grs.;Pigalle;445.0;Talco;Johnson & Johnson;Envase 200 grs.;Envase;200.0;GR;Talco Regular;;
2025-10-01;Cuidado Personal;Talco J&J Regular, 200 grs.;Red Expres;347.0;Talco;Johnson & Johnson;Envase 200 grs.;Envase;200.0;GR;Talco Regular;;
2025-10-01;Cuidado Personal;Talco J&J Regular, 200 grs.;Red Market;395.0;Talco;Johnson & Johnson;Envase 200 grs.;Envase;200.0;GR;Talco Regular;;
2025-10-01;Cuidado Personal;Talco J&J Regular, 200 grs.;San Roque;477.0;Talco;Johnson & Johnson;Envase 200 grs.;Envase;200.0;GR;Talco Regular;;
2025-10-01;Cuidado Personal;Talco J&J Regular, 200 grs.;Ta - Ta;418.0;Talco;Johnson & Johnson;Envase 200 grs.;Envase;200.0;GR;Talco Regular;;
2025-10-01;Cuidado Personal;Talco J&J Regular, 200 grs.;Tienda Inglesa;475.0;Talco;Johnson & Johnson;Envase 200 grs.;Envase;200.0;GR;Talco Regular;;
2025-10-01;Cuidado Personal;Talco Xanapie Aerosol, 175 ml.;Devoto;223.0;Talco;Xanapie;Envase 175 ml.;Envase;175.0;ML;Talco Aerosol;;
2025-10-01;Cuidado Personal;Talco Xanapie Aerosol, 175 ml.;Devoto Express;223.0;Talco;Xanapie;Envase 175 ml.;Envase;175.0;ML;Talco Aerosol;;
2025-10-01;Cuidado Personal;Talco Xanapie Aerosol, 175 ml.;Disco;223.0;Talco;Xanapie;Envase 175 ml.;Envase;175.0;ML;Talco Aerosol;;
2025-10-01;Cuidado Personal;Talco Xanapie Aerosol, 175 ml.;El Clon;179.0;Talco;Xanapie;Envase 175 ml.;Envase;175.0;ML;Talco Aerosol;;
2025-10-01;Cuidado Personal;Talco Xanapie Aerosol, 175 ml.;El Dorado;207.0;Talco;Xanapie;Envase 175 ml.;Envase;175.0;ML;Talco Aerosol;;
2025-10-01;Cuidado Personal;Talco Xanapie Aerosol, 175 ml.;Red Expres;180.0;Talco;Xanapie;Envase 175 ml.;Envase;175.0;ML;Talco Aerosol;;
2025-10-01;Cuidado Personal;Talco Xanapie Aerosol, 175 ml.;Red Market;150.0;Talco;Xanapie;Envase 175 ml.;Envase;175.0;ML;Talco Aerosol;;
2025-10-01;Cuidado Personal;Talco Xanapie Aerosol, 175 ml.;San Roque;229.0;Talco;Xanapie;Envase 175 ml.;Envase;175.0;ML;Talco Aerosol;;
2025-10-01;Cuidado Personal;Talco Xanapie Aerosol, 175 ml.;Ta - Ta;214.0;Talco;Xanapie;Envase 175 ml.;Envase;175.0;ML;Talco Aerosol;;
2025-10-01;Cuidado Personal;Talco Xanapie Bolsa Repuesto, 180 grs.;El Clon;85.0;Talco;Xanapie;Envase 180 grs.;Envase;180.0;GR;Talco Bolsa Repuesto;;
2025-10-01;Cuidado Personal;Talco Xanapie Bolsa Repuesto, 180 grs.;FarmaGlobal;112.17;Talco;Xanapie;Envase 180 grs.;Envase;180.0;GR;Talco Bolsa Repuesto;;
2025-10-01;Cuidado Personal;Talco Xanapie Bolsa Repuesto, 180 grs.;Farmashop;108.0;Talco;Xanapie;Envase 180 grs.;Envase;180.0;GR;Talco Bolsa Repuesto;;
2025-10-01;Cuidado Personal;Talco Xanapie Bolsa Repuesto, 180 grs.;Frog;109.0;Talco;Xanapie;Envase 180 grs.;Envase;180.0;GR;Talco Bolsa Repuesto;;
2025-10-01;Cuidado Personal;Talco Xanapie Bolsa Repuesto, 180 grs.;Pigalle;105.0;Talco;Xanapie;Envase 180 grs.;Envase;180.0;GR;Talco Bolsa Repuesto;;
2025-10-01;Cuidado Personal;Talco Xanapie Bolsa Repuesto, 180 grs.;Red Expres;105.0;Talco;Xanapie;Envase 180 grs.;Envase;180.0;GR;Talco Bolsa Repuesto;;
2025-10-01;Cuidado Personal;Talco Xanapie Bolsa Repuesto, 180 grs.;Red Market;104.0;Talco;Xanapie;Envase 180 grs.;Envase;180.0;GR;Talco Bolsa Repuesto;;
2025-10-01;Cuidado Personal;Tinta Garnier Nutrisse Intense N.8.0, 1 unidad;Devoto;299.0;Tinta;Garnier;Empaque 1 Unidad;Empaque;1.0;UNIDADES;Tinta Nutrisse Intense N 8 0;;
2025-10-01;Cuidado Personal;Tinta Garnier Nutrisse Intense N.8.0, 1 unidad;Devoto Express;299.0;Tinta;Garnier;Empaque 1 Unidad;Empaque;1.0;UNIDADES;Tinta Nutrisse Intense N 8 0;;
2025-10-01;Cuidado Personal;Tinta Garnier Nutrisse Intense N.8.0, 1 unidad;Disco;299.0;Tinta;Garnier;Empaque 1 Unidad;Empaque;1.0;UNIDADES;Tinta Nutrisse Intense N 8 0;;
2025-10-01;Cuidado Personal;Tinta Garnier Nutrisse Intense N.8.0, 1 unidad;El Dorado;309.0;Tinta;Garnier;Empaque 1 Unidad;Empaque;1.0;UNIDADES;Tinta Nutrisse Intense N 8 0;;
2025-10-01;Cuidado Personal;Tinta Garnier Nutrisse Intense N.8.0, 1 unidad;FarmaGlobal;328.51;Tinta;Garnier;Empaque 1 Unidad;Empaque;1.0;UNIDADES;Tinta Nutrisse Intense N 8 0;;
2025-10-01;Cuidado Personal;Tinta Garnier Nutrisse Intense N.8.0, 1 unidad;Farmashop;329.0;Tinta;Garnier;Empaque 1 Unidad;Empaque;1.0;UNIDADES;Tinta Nutrisse Intense N 8 0;;
2025-10-01;Cuidado Personal;Tinta Garnier Nutrisse Intense N.8.0, 1 unidad;Macro;233.57;Tinta;Garnier;Empaque 1 Unidad;Empaque;1.0;UNIDADES;Tinta Nutrisse Intense N 8 0;;
2025-10-01;Cuidado Personal;Tinta Garnier Nutrisse Intense N.8.0, 1 unidad;Micro Macro;256.93;Tinta;Garnier;Empaque 1 Unidad;Empaque;1.0;UNIDADES;Tinta Nutrisse Intense N 8 0;;
2025-10-01;Cuidado Personal;Tinta Garnier Nutrisse Intense N.8.0, 1 unidad;Pigalle;329.0;Tinta;Garnier;Empaque 1 Unidad;Empaque;1.0;UNIDADES;Tinta Nutrisse Intense N 8 0;;
2025-10-01;Cuidado Personal;Tinta Garnier Nutrisse Intense N.8.0, 1 unidad;Red Expres;229.0;Tinta;Garnier;Empaque 1 Unidad;Empaque;1.0;UNIDADES;Tinta Nutrisse Intense N 8 0;;
2025-10-01;Cuidado Personal;Tinta Garnier Nutrisse Intense N.8.0, 1 unidad;Red Market;280.0;Tinta;Garnier;Empaque 1 Unidad;Empaque;1.0;UNIDADES;Tinta Nutrisse Intense N 8 0;;
2025-10-01;Cuidado Personal;Tinta Garnier Nutrisse Intense N.8.0, 1 unidad;San Roque;329.0;Tinta;Garnier;Empaque 1 Unidad;Empaque;1.0;UNIDADES;Tinta Nutrisse Intense N 8 0;;
2025-10-01;Cuidado Personal;Tinta Garnier Nutrisse Intense N.8.0, 1 unidad;Ta - Ta;300.0;Tinta;Garnier;Empaque 1 Unidad;Empaque;1.0;UNIDADES;Tinta Nutrisse Intense N 8 0;;
2025-10-01;Cuidado Personal;Tinta Garnier Nutrisse Intense N.8.0, 1 unidad;Tienda Inglesa;221.9;Tinta;Garnier;Empaque 1 Unidad;Empaque;1.0;UNIDADES;Tinta Nutrisse Intense N 8 0;;
2025-10-01;Cuidado Personal;Tinta Issue Decolorante Semilla Lino 30 Grs., 1 unidad;FarmaGlobal;148.11;Tinta;Issue;Empaque 1 Unidad;Empaque;1.0;UNIDADES;Tinta Decolorante Semilla Lino 30 Grs;;
2025-10-01;Cuidado Personal;Tinta Issue Decolorante Semilla Lino 30 Grs., 1 unidad;Farmashop;215.0;Tinta;Issue;Empaque 1 Unidad;Empaque;1.0;UNIDADES;Tinta Decolorante Semilla Lino 30 Grs;;
2025-10-01;Cuidado Personal;Tinta Issue Decolorante Semilla Lino 30 Grs., 1 unidad;Macro;181.82;Tinta;Issue;Empaque 1 Unidad;Empaque;1.0;UNIDADES;Tinta Decolorante Semilla Lino 30 Grs;;
2025-10-01;Cuidado Personal;Tinta Issue Decolorante Semilla Lino 30 Grs., 1 unidad;Pigalle;215.0;Tinta;Issue;Empaque 1 Unidad;Empaque;1.0;UNIDADES;Tinta Decolorante Semilla Lino 30 Grs;;
2025-10-01;Cuidado Personal;Tinta Issue Decolorante Semilla Lino 30 Grs., 1 unidad;Red Expres;209.0;Tinta;Issue;Empaque 1 Unidad;Empaque;1.0;UNIDADES;Tinta Decolorante Semilla Lino 30 Grs;;
2025-10-01;Cuidado Personal;Tinta Issue Decolorante Semilla Lino 30 Grs., 1 unidad;Ta - Ta;232.0;Tinta;Issue;Empaque 1 Unidad;Empaque;1.0;UNIDADES;Tinta Decolorante Semilla Lino 30 Grs;;
2025-10-01;Cuidado Personal;Tinta Issue Decolorante Semilla Lino 30 Grs., 1 unidad;Tienda Inglesa;231.0;Tinta;Issue;Empaque 1 Unidad;Empaque;1.0;UNIDADES;Tinta Decolorante Semilla Lino 30 Grs;;
2025-10-01;Cuidado Personal;Toallitas Femenias Siempre Libre Nocturna Max Con Alas, 8 us.;Devoto;150.0;Toallitas femeninas;Siempre Libre;Empaque 8 Unidades;Empaque;8.0;UNIDADES;Toallitas femeninas Femeninas Nocturna Max Con Alas;;
2025-10-01;Cuidado Personal;Toallitas Femenias Siempre Libre Nocturna Max Con Alas, 8 us.;Devoto Express;155.0;Toallitas femeninas;Siempre Libre;Empaque 8 Unidades;Empaque;8.0;UNIDADES;Toallitas femeninas Femeninas Nocturna Max Con Alas;;
2025-10-01;Cuidado Personal;Toallitas Femenias Siempre Libre Nocturna Max Con Alas, 8 us.;Disco;150.0;Toallitas femeninas;Siempre Libre;Empaque 8 Unidades;Empaque;8.0;UNIDADES;Toallitas femeninas Femeninas Nocturna Max Con Alas;;
2025-10-01;Cuidado Personal;Toallitas Femenias Siempre Libre Nocturna Max Con Alas, 8 us.;El Clon;165.0;Toallitas femeninas;Siempre Libre;Empaque 8 Unidades;Empaque;8.0;UNIDADES;Toallitas femeninas Femeninas Nocturna Max Con Alas;;
2025-10-01;Cuidado Personal;Toallitas Femenias Siempre Libre Nocturna Max Con Alas, 8 us.;El Dorado;159.9;Toallitas femeninas;Siempre Libre;Empaque 8 Unidades;Empaque;8.0;UNIDADES;Toallitas femeninas Femeninas Nocturna Max Con Alas;;
2025-10-01;Cuidado Personal;Toallitas Femenias Siempre Libre Nocturna Max Con Alas, 8 us.;FarmaGlobal;186.08;Toallitas femeninas;Siempre Libre;Empaque 8 Unidades;Empaque;8.0;UNIDADES;Toallitas femeninas Femeninas Nocturna Max Con Alas;;
2025-10-01;Cuidado Personal;Toallitas Femenias Siempre Libre Nocturna Max Con Alas, 8 us.;Frog;170.0;Toallitas femeninas;Siempre Libre;Empaque 8 Unidades;Empaque;8.0;UNIDADES;Toallitas femeninas Femeninas Nocturna Max Con Alas;;
2025-10-01;Cuidado Personal;Toallitas Femenias Siempre Libre Nocturna Max Con Alas, 8 us.;Macro;166.79;Toallitas femeninas;Siempre Libre;Empaque 8 Unidades;Empaque;8.0;UNIDADES;Toallitas femeninas Femeninas Nocturna Max Con Alas;;
2025-10-01;Cuidado Personal;Toallitas Femenias Siempre Libre Nocturna Max Con Alas, 8 us.;Micro Macro;173.46;Toallitas femeninas;Siempre Libre;Empaque 8 Unidades;Empaque;8.0;UNIDADES;Toallitas femeninas Femeninas Nocturna Max Con Alas;;
2025-10-01;Cuidado Personal;Toallitas Femenias Siempre Libre Nocturna Max Con Alas, 8 us.;Pigalle;165.0;Toallitas femeninas;Siempre Libre;Empaque 8 Unidades;Empaque;8.0;UNIDADES;Toallitas femeninas Femeninas Nocturna Max Con Alas;;
2025-10-01;Cuidado Personal;Toallitas Femenias Siempre Libre Nocturna Max Con Alas, 8 us.;Red Expres;144.0;Toallitas femeninas;Siempre Libre;Empaque 8 Unidades;Empaque;8.0;UNIDADES;Toallitas femeninas Femeninas Nocturna Max Con Alas;;
2025-10-01;Cuidado Personal;Toallitas Femenias Siempre Libre Nocturna Max Con Alas, 8 us.;Red Market;170.0;Toallitas femeninas;Siempre Libre;Empaque 8 Unidades;Empaque;8.0;UNIDADES;Toallitas femeninas Femeninas Nocturna Max Con Alas;;
2025-10-01;Cuidado Personal;Toallitas Femenias Siempre Libre Nocturna Max Con Alas, 8 us.;Ta - Ta;163.0;Toallitas femeninas;Siempre Libre;Empaque 8 Unidades;Empaque;8.0;UNIDADES;Toallitas femeninas Femeninas Nocturna Max Con Alas;;
2025-10-01;Cuidado Personal;Toallitas Femenias Siempre Libre Nocturna Max Con Alas, 8 us.;Tienda Inglesa;156.0;Toallitas femeninas;Siempre Libre;Empaque 8 Unidades;Empaque;8.0;UNIDADES;Toallitas femeninas Femeninas Nocturna Max Con Alas;;
2025-10-01;Cuidado Personal;Toallitas Femeninas Ladysoft Basica, 16 us.;Devoto;156.0;Toallitas femeninas;Ladysoft;Empaque 16 Unidades;Empaque;16.0;UNIDADES;Toallitas femeninas Basica;;
2025-10-01;Cuidado Personal;Toallitas Femeninas Ladysoft Basica, 16 us.;Devoto Express;161.0;Toallitas femeninas;Ladysoft;Empaque 16 Unidades;Empaque;16.0;UNIDADES;Toallitas femeninas Basica;;
2025-10-01;Cuidado Personal;Toallitas Femeninas Ladysoft Basica, 16 us.;Disco;156.0;Toallitas femeninas;Ladysoft;Empaque 16 Unidades;Empaque;16.0;UNIDADES;Toallitas femeninas Basica;;
2025-10-01;Cuidado Personal;Toallitas Femeninas Ladysoft Basica, 16 us.;El Clon;145.0;Toallitas femeninas;Ladysoft;Empaque 16 Unidades;Empaque;16.0;UNIDADES;Toallitas femeninas Basica;;
2025-10-01;Cuidado Personal;Toallitas Femeninas Ladysoft Basica, 16 us.;El Dorado;159.9;Toallitas femeninas;Ladysoft;Empaque 16 Unidades;Empaque;16.0;UNIDADES;Toallitas femeninas Basica;;
2025-10-01;Cuidado Personal;Toallitas Femeninas Ladysoft Basica, 16 us.;FarmaGlobal;125.81;Toallitas femeninas;Ladysoft;Empaque 16 Unidades;Empaque;16.0;UNIDADES;Toallitas femeninas Basica;;
2025-10-01;Cuidado Personal;Toallitas Femeninas Ladysoft Basica, 16 us.;Farmashop;142.0;Toallitas femeninas;Ladysoft;Empaque 16 Unidades;Empaque;16.0;UNIDADES;Toallitas femeninas Basica;;
2025-10-01;Cuidado Personal;Toallitas Femeninas Ladysoft Basica, 16 us.;Macro;153.67;Toallitas femeninas;Ladysoft;Empaque 16 Unidades;Empaque;16.0;UNIDADES;Toallitas femeninas Basica;;
2025-10-01;Cuidado Personal;Toallitas Femeninas Ladysoft Basica, 16 us.;Red Expres;110.0;Toallitas femeninas;Ladysoft;Empaque 16 Unidades;Empaque;16.0;UNIDADES;Toallitas femeninas Basica;;
2025-10-01;Cuidado Personal;Toallitas Femeninas Ladysoft Basica, 16 us.;Red Market;152.5;Toallitas femeninas;Ladysoft;Empaque 16 Unidades;Empaque;16.0;UNIDADES;Toallitas femeninas Basica;;
2025-10-01;Cuidado Personal;Toallitas Femeninas Ladysoft Basica, 16 us.;San Roque;204.0;Toallitas femeninas;Ladysoft;Empaque 16 Unidades;Empaque;16.0;UNIDADES;Toallitas femeninas Basica;;
2025-10-01;Cuidado Personal;Toallitas Femeninas Ladysoft Basica, 16 us.;Ta - Ta;157.0;Toallitas femeninas;Ladysoft;Empaque 16 Unidades;Empaque;16.0;UNIDADES;Toallitas femeninas Basica;;
2025-10-01;Cuidado Personal;Toallitas Femeninas Ladysoft Basica, 16 us.;Tienda Inglesa;162.0;Toallitas femeninas;Ladysoft;Empaque 16 Unidades;Empaque;16.0;UNIDADES;Toallitas femeninas Basica;;
2025-10-01;Frutas Y Verduras;Banana Brasil, 1 kg.;Devoto;69.0;Banana;Genérico;1 kg.;Para Empaquetar;1.0;KG;Banana Brasil;;
2025-10-01;Frutas Y Verduras;Banana Brasil, 1 kg.;Devoto Express;71.0;Banana;Genérico;1 kg.;Para Empaquetar;1.0;KG;Banana Brasil;;
2025-10-01;Frutas Y Verduras;Banana Brasil, 1 kg.;Disco;69.0;Banana;Genérico;1 kg.;Para Empaquetar;1.0;KG;Banana Brasil;;
2025-10-01;Frutas Y Verduras;Banana Brasil, 1 kg.;Red Market;76.0;Banana;Genérico;1 kg.;Para Empaquetar;1.0;KG;Banana Brasil;;
2025-10-01;Frutas Y Verduras;Banana Ecuador, 1 kg.;Macro;118.9;Banana;Genérico;1 kg.;Para Empaquetar;1.0;KG;Banana Ecuador;;
2025-10-01;Frutas Y Verduras;Banana Ecuador, 1 kg.;Micro Macro;118.9;Banana;Genérico;1 kg.;Para Empaquetar;1.0;KG;Banana Ecuador;;
2025-10-01;Frutas Y Verduras;Banana Ecuador, 1 kg.;Red Market;87.0;Banana;Genérico;1 kg.;Para Empaquetar;1.0;KG;Banana Ecuador;;
2025-10-01;Frutas Y Verduras;Banana Ecuador, 1 kg.;Ta - Ta;119.0;Banana;Genérico;1 kg.;Para Empaquetar;1.0;KG;Banana Ecuador;;
2025-10-01;Frutas Y Verduras;Banana Ecuador, 1 kg.;Tienda Inglesa;125.0;Banana;Genérico;1 kg.;Para Empaquetar;1.0;KG;Banana Ecuador;;
2025-10-01;Frutas Y Verduras;Lechuga Crespa, 1 unidad;Devoto;49.0;Lechuga;Genérico;1 Unidad;Para Empaquetar;1.0;UNIDADES;Lechuga Crespa;;
2025-10-01;Frutas Y Verduras;Lechuga Crespa, 1 unidad;Devoto Express;50.0;Lechuga;Genérico;1 Unidad;Para Empaquetar;1.0;UNIDADES;Lechuga Crespa;;
2025-10-01;Frutas Y Verduras;Lechuga Crespa, 1 unidad;Disco;49.0;Lechuga;Genérico;1 Unidad;Para Empaquetar;1.0;UNIDADES;Lechuga Crespa;;
2025-10-01;Frutas Y Verduras;Lechuga Crespa, 1 unidad;Macro;49.9;Lechuga;Genérico;1 Unidad;Para Empaquetar;1.0;UNIDADES;Lechuga Crespa;;
2025-10-01;Frutas Y Verduras;Lechuga Crespa, 1 unidad;Micro Macro;49.9;Lechuga;Genérico;1 Unidad;Para Empaquetar;1.0;UNIDADES;Lechuga Crespa;;
2025-10-01;Frutas Y Verduras;Lechuga Crespa, 1 unidad;Ta - Ta;53.57;Lechuga;Genérico;1 Unidad;Para Empaquetar;1.0;UNIDADES;Lechuga Crespa;;
2025-10-01;Frutas Y Verduras;Lechuga Crespa, 1 unidad;Tienda Inglesa;59.0;Lechuga;Genérico;1 Unidad;Para Empaquetar;1.0;UNIDADES;Lechuga Crespa;;
2025-10-01;Frutas Y Verduras;Lechuga Mantecosa, 1 unidad;Macro;49.9;Lechuga;Genérico;1 Unidad;Para Empaquetar;1.0;UNIDADES;Lechuga Mantecosa;;
2025-10-01;Frutas Y Verduras;Lechuga Mantecosa, 1 unidad;Micro Macro;49.9;Lechuga;Genérico;1 Unidad;Para Empaquetar;1.0;UNIDADES;Lechuga Mantecosa;;
2025-10-01;Frutas Y Verduras;Lechuga Mantecosa, 1 unidad;Red Market;29.0;Lechuga;Genérico;1 Unidad;Para Empaquetar;1.0;UNIDADES;Lechuga Mantecosa;;
2025-10-01;Frutas Y Verduras;Lechuga Mantecosa, 1 unidad;Ta - Ta;59.0;Lechuga;Genérico;1 Unidad;Para Empaquetar;1.0;UNIDADES;Lechuga Mantecosa;;
2025-10-01;Frutas Y Verduras;Lechuga Mantecosa, 1 unidad;Tienda Inglesa;59.0;Lechuga;Genérico;1 Unidad;Para Empaquetar;1.0;UNIDADES;Lechuga Mantecosa;;
